ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1038,1,1,130,1255,1125
1039,0,0,60,0,-60
1040,0,0,26,0,-26
1041,0,0,1,0,-1
1042,0,0,26,0,-26
1043,1,0,76,0,-76
1044,0,0,2,0,-2
1045,1,0,1,0,-1
1046,1,0,70,0,-70
1047,1,0,50,0,-50
1048,1,1,1716,1794,78
1049,1,0,5,0,-5
1050,0,0,96,0,-96
1051,1,0,64,0,-64
1052,0,0,6,0,-6
1053,1,0,75,0,-75
1054,1,1,1133,1932,799
1055,1,0,42,0,-42
1056,1,0,118,0,-118
1057,1,0,48,0,-48
1058,1,1,853,1430,577
1059,1,0,12,0,-12
1060,1,0,29,0,-29
1061,1,0,113,0,-113
1062,0,0,34,0,-34
1063,1,1,202,1325,1123
1064,1,0,1,0,-1
1065,0,0,46,0,-46
1066,1,0,24,0,-24
1067,0,0,78,0,-78
1068,0,0,40,0,-40
1069,1,1,569,1285,716
1070,0,0,39,0,-39
1071,1,1,730,1506,776
1072,0,0,82,0,-82
1073,0,0,50,0,-50
1074,0,0,260,0,-260
1075,1,1,174,1313,1139
1076,1,0,64,0,-64
1077,1,1,336,1396,1060
1078,1,1,326,1799,1473
1079,1,1,278,1336,1058
1080,0,0,11,0,-11
1081,1,0,72,0,-72
1082,1,1,680,2858,2178
1083,0,0,9,0,-9
1084,1,0,36,0,-36
1085,0,0,30,0,-30
1086,1,0,28,0,-28
1087,0,0,30,0,-30
1088,0,0,142,0,-142
1089,1,0,127,0,-127
1090,1,0,51,0,-51
1091,1,1,232,1397,1165
1092,0,0,44,0,-44
1093,1,1,275,1414,1139
1094,1,0,23,0,-23
1095,1,0,15,0,-15
1096,0,0,47,0,-47
1097,0,0,54,0,-54
1098,1,1,108,1349,1241
1099,1,1,306,1241,935
1100,1,1,578,1545,967
1101,1,0,44,0,-44
1102,1,1,65,1924,1859
1103,1,0,107,0,-107
1104,1,1,1069,1286,217
1105,1,0,112,0,-112
1106,1,0,42,0,-42
1107,0,0,11,0,-11
1108,1,0,3,0,-3
1109,1,1,470,1254,784
1110,0,0,38,0,-38
1111,0,0,4,0,-4
1112,1,0,28,0,-28
1113,0,0,71,0,-71
1114,1,1,905,2884,1979
1115,1,1,66,1757,1691
1116,1,1,98,1417,1319
1117,0,0,42,0,-42
1118,0,0,112,0,-112
1119,1,1,330,1303,973
1120,1,0,42,0,-42
1121,0,0,74,0,-74
1122,0,0,2,0,-2
1123,0,0,93,0,-93
1124,0,0,14,0,-14
1125,1,1,171,1918,1747
1126,0,0,97,0,-97
1127,0,0,158,0,-158
1128,1,0,36,0,-36
1129,1,0,4,0,-4
1130,1,0,62,0,-62
1131,1,1,239,1579,1340
1132,1,0,115,0,-115
1133,1,1,844,1381,537
1134,1,1,93,2181,2088
1135,1,0,81,0,-81
1136,1,0,69,0,-69
1137,1,0,150,0,-150
1138,0,0,83,0,-83
1139,1,1,407,1350,943
1140,0,0,55,0,-55
1141,0,0,66,0,-66
1142,1,1,1243,1529,286
1143,1,0,50,0,-50
1144,0,0,2,0,-2
1145,1,1,168,1260,1092
1146,1,1,481,1394,913
1147,1,0,2,0,-2
1148,1,1,614,1461,847
1149,1,0,0,0,0
1150,1,0,21,0,-21
1151,0,0,14,0,-14
1152,1,1,66,1241,1175
1153,1,1,1361,1309,-52
1154,1,0,35,0,-35
1155,1,0,38,0,-38
1156,1,1,294,1268,974
1157,1,0,33,0,-33
1158,1,1,1118,1239,121
1159,1,0,42,0,-42
1160,1,1,1059,1525,466
1161,1,1,152,1920,1768
1162,1,0,24,0,-24
1163,0,0,23,0,-23
1164,0,0,38,0,-38
1165,1,1,353,2012,1659
1166,1,0,7,0,-7
1167,0,0,48,0,-48
1168,1,0,12,0,-12
1169,1,1,5208,2472,-2736
1170,1,1,316,1719,1403
1171,1,0,45,0,-45
1172,1,0,19,0,-19
1173,0,0,41,0,-41
1174,1,1,991,1950,959
1175,1,0,142,0,-142
1176,0,0,50,0,-50
1177,0,0,13,0,-13
1178,1,1,501,1269,768
1179,0,0,7,0,-7
1180,0,0,20,0,-20
1181,0,0,53,0,-53
1182,0,0,32,0,-32
1183,0,0,51,0,-51
1184,1,1,582,2280,1698
1185,0,0,84,0,-84
1186,1,0,28,0,-28
1187,0,0,31,0,-31
1188,0,0,84,0,-84
1189,1,0,8,0,-8
1190,1,1,316,1365,1049
1191,1,0,57,0,-57
1192,0,0,91,0,-91
1193,1,1,373,1993,1620
1194,1,0,50,0,-50
1195,1,0,11,0,-11
1196,0,0,55,0,-55
1197,1,1,228,1296,1068
1198,0,0,37,0,-37
1199,0,0,10,0,-10
1200,0,0,29,0,-29
1201,0,0,6,0,-6
1202,0,0,105,0,-105
1203,1,1,169,1431,1262
1204,1,0,13,0,-13
1205,1,1,106,1345,1239
1206,1,0,22,0,-22
1207,0,0,27,0,-27
1208,1,1,595,1660,1065
1209,1,0,78,0,-78
1210,0,0,27,0,-27
1211,1,1,486,3005,2519
1212,1,1,309,1608,1299
1213,1,1,99,2031,1932
1214,1,0,95,0,-95
1215,0,0,62,0,-62
1216,1,0,25,0,-25
1217,1,0,81,0,-81
1218,0,0,96,0,-96
1219,1,0,23,0,-23
1220,0,0,6,0,-6
1221,1,0,47,0,-47
1222,0,0,136,0,-136
1223,1,0,25,0,-25
1224,0,0,50,0,-50
1225,1,0,13,0,-13
1226,0,0,33,0,-33
1227,0,0,1,0,-1
1228,0,0,61,0,-61
1229,1,1,266,1303,1037
1230,1,1,380,1840,1460
1231,1,0,93,0,-93
1232,1,1,43,1466,1423
1233,0,0,18,0,-18
1234,0,0,116,0,-116
1235,0,0,15,0,-15
1236,1,1,3737,1515,-2222
1237,1,0,10,0,-10
1238,0,0,54,0,-54
1239,1,0,86,0,-86
1240,0,0,11,0,-11
1241,0,0,2,0,-2
1242,1,1,43,1325,1282
1243,0,0,8,0,-8
1244,1,1,1355,1966,611
1245,0,0,49,0,-49
1246,1,1,522,1280,758
1247,0,0,44,0,-44
1248,0,0,7,0,-7
1249,1,1,1638,1390,-248
1250,0,0,30,0,-30
1251,0,0,54,0,-54
1252,1,0,29,0,-29
1253,1,1,142,2304,2162
1254,0,0,77,0,-77
1255,1,1,14,1582,1568
1256,1,0,137,0,-137
1257,0,0,67,0,-67
1258,0,0,80,0,-80
1259,0,0,9,0,-9
1260,0,0,110,0,-110
1261,1,1,157,1932,1775
1262,1,1,696,1806,1110
1263,1,0,146,0,-146
1264,1,1,891,1240,349
1265,0,0,8,0,-8
1266,1,1,964,1298,334
1267,1,1,486,1333,847
1268,1,1,376,1453,1077
1269,0,0,38,0,-38
1270,1,1,656,1597,941
1271,1,0,65,0,-65
1272,0,0,91,0,-91
1273,0,0,57,0,-57
1274,1,1,1095,1287,192
1275,0,0,12,0,-12
1276,0,0,86,0,-86
1277,0,0,38,0,-38
1278,1,1,416,1432,1016
1279,0,0,119,0,-119
1280,1,0,66,0,-66
1281,1,0,33,0,-33
1282,1,1,120,1256,1136
1283,1,0,1,0,-1
1284,1,1,24,1430,1406
1285,0,0,98,0,-98
1286,0,0,15,0,-15
1287,1,1,313,1361,1048
1288,1,1,37,1737,1700
1289,0,0,14,0,-14
1290,1,1,566,1389,823
1291,1,0,43,0,-43
1292,0,0,15,0,-15
1293,1,0,98,0,-98
1294,1,0,55,0,-55
1295,0,0,34,0,-34
1296,1,1,382,1340,958
1297,1,0,0,0,0
1298,1,1,1341,1662,321
1299,1,1,329,1506,1177
1300,0,0,93,0,-93
1301,1,1,1978,1443,-535
1302,0,0,49,0,-49
1303,0,0,54,0,-54
1304,1,1,300,1459,1159
1305,1,1,5,1810,1805
1306,0,0,21,0,-21
1307,0,0,114,0,-114
1308,1,0,73,0,-73
1309,1,1,564,1418,854
1310,1,1,1213,2976,1763
1311,1,0,2,0,-2
1312,1,1,793,2547,1754
1313,0,0,132,0,-132
1314,0,0,67,0,-67
1315,0,0,24,0,-24
1316,1,1,476,1419,943
1317,0,0,15,0,-15
1318,0,0,88,0,-88
1319,0,0,30,0,-30
1320,1,1,238,1331,1093
1321,1,0,22,0,-22
1322,0,0,5,0,-5
1323,1,0,4,0,-4
1324,1,1,473,1300,827
1325,0,0,32,0,-32
1326,1,0,22,0,-22
1327,1,1,99,1726,1627
1328,0,0,58,0,-58
1329,1,0,10,0,-10
1330,1,1,62,5196,5134
1331,0,0,32,0,-32
1332,0,0,109,0,-109
1333,0,0,53,0,-53
1334,0,0,37,0,-37
1335,1,1,684,1299,615
1336,1,1,1148,1613,465
1337,1,0,3,0,-3
1338,1,0,137,0,-137
1339,1,0,9,0,-9
1340,1,1,825,4209,3384
1341,0,0,23,0,-23
1342,0,0,48,0,-48
1343,0,0,22,0,-22
1344,0,0,22,0,-22
1345,0,0,78,0,-78
1346,0,0,12,0,-12
1347,1,0,58,0,-58
1348,1,0,57,0,-57
1349,0,0,21,0,-21
1350,1,1,331,2445,2114
1351,1,0,137,0,-137
1352,1,0,86,0,-86
1353,0,0,20,0,-20
1354,1,0,188,0,-188
1355,1,1,225,1414,1189
1356,1,0,2,0,-2
1357,1,1,24,1356,1332
1358,1,0,102,0,-102
1359,1,0,23,0,-23
1360,1,1,276,1261,985
1361,1,0,0,0,0
1362,1,0,93,0,-93
1363,0,0,63,0,-63
1364,1,1,14,1903,1889
1365,0,0,88,0,-88
1366,0,0,9,0,-9
1367,1,1,921,1564,643
1368,1,0,2,0,-2
1369,1,1,602,1449,847
1370,0,0,36,0,-36
1371,0,0,47,0,-47
1372,0,0,71,0,-71
1373,1,1,686,1988,1302
1374,1,0,17,0,-17
1375,0,0,42,0,-42
1376,1,0,27,0,-27
1377,0,0,30,0,-30
1378,1,0,5,0,-5
1379,1,0,4,0,-4
1380,1,1,519,1815,1296
1381,0,0,132,0,-132
1382,0,0,49,0,-49
1383,0,0,215,0,-215
1384,0,0,105,0,-105
1385,1,0,54,0,-54
1386,0,0,93,0,-93
1387,0,0,40,0,-40
1388,1,0,148,0,-148
1389,1,0,172,0,-172
1390,0,0,78,0,-78
1391,1,1,541,1755,1214
1392,1,0,14,0,-14
1393,0,0,77,0,-77
1394,0,0,33,0,-33
1395,1,1,1037,1238,201
1396,1,0,47,0,-47
1397,0,0,48,0,-48
1398,1,0,20,0,-20
1399,0,0,37,0,-37
1400,1,0,39,0,-39
1401,0,0,58,0,-58
1402,1,0,29,0,-29
1403,0,0,25,0,-25
1404,1,0,15,0,-15
1405,0,0,3,0,-3
1406,1,0,6,0,-6
1407,0,0,36,0,-36
1408,0,0,69,0,-69
1409,1,0,52,0,-52
1410,1,1,1950,1236,-714
1411,1,0,22,0,-22
1412,1,0,27,0,-27
1413,1,0,8,0,-8
1414,1,1,103,1738,1635
1415,0,0,3,0,-3
1416,1,0,33,0,-33
1417,0,0,44,0,-44
1418,0,0,42,0,-42
1419,0,0,98,0,-98
1420,1,0,104,0,-104
1421,1,1,46,1554,1508
1422,0,0,33,0,-33
1423,0,0,3,0,-3
1424,1,0,59,0,-59
1425,1,0,270,0,-270
1426,1,0,13,0,-13
1427,1,1,151,2488,2337
1428,0,0,20,0,-20
1429,1,1,1218,1457,239
1430,0,0,86,0,-86
1431,1,0,22,0,-22
1432,0,0,303,0,-303
1433,1,0,43,0,-43
1434,1,1,1785,1420,-365
1435,0,0,27,0,-27
1436,0,0,24,0,-24
1437,0,0,45,0,-45
1438,1,1,171,1639,1468
1439,1,0,29,0,-29
1440,0,0,33,0,-33
1441,1,1,267,1750,1483
1442,0,0,41,0,-41
1443,0,0,8,0,-8
1444,0,0,7,0,-7
1445,1,0,32,0,-32
1446,1,1,1921,1290,-631
1447,0,0,34,0,-34
1448,0,0,100,0,-100
1449,0,0,2,0,-2
1450,1,0,63,0,-63
1451,0,0,10,0,-10
1452,0,0,9,0,-9
1453,1,0,6,0,-6
1454,0,0,29,0,-29
1455,1,1,572,1579,1007
1456,0,0,11,0,-11
1457,0,0,1,0,-1
1458,0,0,24,0,-24
1459,0,0,69,0,-69
1460,1,0,9,0,-9
1461,0,0,42,0,-42
1462,1,0,45,0,-45
1463,0,0,73,0,-73
1464,0,0,8,0,-8
1465,1,0,167,0,-167
1466,1,0,77,0,-77
1467,1,1,365,1328,963
1468,0,0,31,0,-31
1469,0,0,56,0,-56
1470,0,0,20,0,-20
1471,1,1,654,1725,1071
1472,0,0,8,0,-8
1473,0,0,75,0,-75
1474,0,0,26,0,-26
1475,1,1,508,1879,1371
1476,1,1,299,1486,1187
1477,0,0,86,0,-86
1478,0,0,26,0,-26
1479,0,0,79,0,-79
1480,1,0,17,0,-17
1481,0,0,9,0,-9
1482,1,1,911,2542,1631
1483,0,0,52,0,-52
1484,1,1,267,1547,1280
1485,0,0,24,0,-24
1486,1,0,27,0,-27
1487,0,0,23,0,-23
1488,1,1,36,2173,2137
1489,1,1,1194,2003,809
1490,0,0,6,0,-6
1491,0,0,156,0,-156
1492,1,0,41,0,-41
1493,0,0,179,0,-179
1494,1,1,387,1359,972
1495,0,0,70,0,-70
1496,0,0,68,0,-68
1497,1,1,138,1967,1829
1498,1,0,98,0,-98
1499,0,0,29,0,-29
1500,1,0,44,0,-44
1501,1,1,244,4849,4605
1502,1,1,82,1249,1167
1503,1,0,260,0,-260
1504,1,0,130,0,-130
1505,1,0,80,0,-80
1506,1,0,5,0,-5
1507,1,0,15,0,-15
1508,1,1,498,1771,1273
1509,1,1,460,1608,1148
1510,1,0,53,0,-53
1511,0,0,24,0,-24
1512,1,0,30,0,-30
1513,0,0,93,0,-93
1514,1,1,969,1308,339
1515,1,0,75,0,-75
1516,1,0,6,0,-6
1517,0,0,76,0,-76
1518,1,1,978,1808,830
1519,1,1,94,1354,1260
1520,0,0,43,0,-43
1521,1,1,44,1378,1334
1522,1,1,306,1917,1611
1523,0,0,74,0,-74
1524,1,0,40,0,-40
1525,1,1,1857,1678,-179
1526,1,1,1886,1684,-202
1527,0,0,23,0,-23
1528,1,1,702,1694,992
1529,0,0,33,0,-33
1530,0,0,50,0,-50
1531,1,1,1178,1478,300
1532,1,0,166,0,-166
1533,1,0,14,0,-14
1534,1,0,7,0,-7
1535,1,0,30,0,-30
1536,1,1,220,1377,1157
1537,1,0,68,0,-68
1538,1,0,22,0,-22
1539,1,1,178,1406,1228
1540,0,0,129,0,-129
1541,1,1,1043,1407,364
1542,1,0,46,0,-46
1543,1,0,3,0,-3
1544,1,0,57,0,-57
1545,1,1,140,1536,1396
1546,1,1,967,1420,453
1547,1,1,586,1277,691
1548,0,0,45,0,-45
1549,1,0,22,0,-22
1550,0,0,46,0,-46
1551,1,1,299,5998,5699
1552,1,1,1232,1513,281
1553,1,0,144,0,-144
1554,0,0,9,0,-9
1555,1,1,437,1246,809
1556,1,0,102,0,-102
1557,1,1,452,1681,1229
1558,0,0,24,0,-24
1559,1,1,639,1296,657
1560,0,0,21,0,-21
1561,1,1,642,1642,1000
1562,1,1,352,1443,1091
1563,1,0,9,0,-9
1564,1,1,660,1251,591
1565,0,0,86,0,-86
1566,0,0,131,0,-131
1567,0,0,10,0,-10
1568,1,1,143,1300,1157
1569,1,1,416,1574,1158
1570,0,0,27,0,-27
1571,0,0,105,0,-105
1572,0,0,41,0,-41
1573,0,0,141,0,-141
1574,0,0,170,0,-170
1575,0,0,65,0,-65
1576,0,0,21,0,-21
1577,1,1,381,1305,924
1578,1,0,0,0,0
1579,0,0,35,0,-35
1580,0,0,7,0,-7
1581,1,0,131,0,-131
1582,1,1,483,1481,998
1583,1,0,75,0,-75
1584,0,0,105,0,-105
1585,1,0,18,0,-18
1586,1,0,88,0,-88
1587,1,1,236,1328,1092
1588,1,0,35,0,-35
1589,0,0,136,0,-136
1590,0,0,4,0,-4
1591,0,0,37,0,-37
1592,0,0,22,0,-22
1593,1,1,710,2212,1502
1594,1,0,35,0,-35
1595,0,0,46,0,-46
1596,1,0,38,0,-38
1597,1,0,93,0,-93
1598,1,1,438,1834,1396
1599,1,0,68,0,-68
1600,1,0,104,0,-104
1601,1,0,59,0,-59
1602,1,1,315,1515,1200
1603,0,0,44,0,-44
1604,0,0,4,0,-4
1605,1,1,231,1623,1392
1606,0,0,14,0,-14
1607,1,0,21,0,-21
1608,0,0,3,0,-3
1609,0,0,15,0,-15
1610,1,1,30,1287,1257
1611,0,0,14,0,-14
1612,1,1,699,1739,1040
1613,1,1,192,1587,1395
1614,0,0,59,0,-59
1615,0,0,0,0,0
1616,0,0,126,0,-126
1617,1,1,290,1428,1138
1618,1,1,446,1459,1013
1619,0,0,85,0,-85
1620,1,1,58,1534,1476
1621,0,0,99,0,-99
1622,1,1,945,1549,604
1623,0,0,113,0,-113
1624,1,0,58,0,-58
1625,1,1,282,1379,1097
1626,0,0,19,0,-19
1627,0,0,43,0,-43
1628,1,1,2366,1336,-1030
1629,0,0,39,0,-39
1630,1,0,110,0,-110
1631,1,1,1028,1353,325
1632,1,1,668,1948,1280
1633,1,1,488,1375,887
1634,0,0,40,0,-40
1635,0,0,42,0,-42
1636,1,0,21,0,-21
1637,1,1,773,1323,550
1638,0,0,52,0,-52
1639,1,1,702,1316,614
1640,1,1,310,1464,1154
1641,0,0,16,0,-16
1642,0,0,23,0,-23
1643,1,1,195,1278,1083
1644,1,0,11,0,-11
1645,1,0,119,0,-119
1646,1,0,65,0,-65
1647,0,0,33,0,-33
1648,0,0,35,0,-35
1649,1,0,109,0,-109
1650,1,1,1053,1581,528
1651,0,0,49,0,-49
1652,1,1,751,1450,699
1653,0,0,3,0,-3
1654,0,0,128,0,-128
1655,0,0,79,0,-79
1656,1,1,475,1990,1515
1657,1,1,605,1239,634
1658,1,1,146,1308,1162
1659,0,0,40,0,-40
1660,0,0,5,0,-5
1661,0,0,99,0,-99
1662,1,0,29,0,-29
1663,0,0,0,0,0
1664,0,0,33,0,-33
1665,1,0,114,0,-114
1666,1,1,313,1462,1149
1667,1,1,115,1240,1125
1668,1,0,54,0,-54
1669,0,0,93,0,-93
1670,1,0,141,0,-141
1671,1,1,106,1357,1251
1672,0,0,177,0,-177
1673,1,1,186,2367,2181
1674,1,1,562,1316,754
1675,1,1,361,2050,1689
1676,0,0,171,0,-171
1677,1,1,589,1300,711
1678,0,0,30,0,-30
1679,0,0,35,0,-35
1680,1,1,1209,2419,1210
1681,0,0,59,0,-59
1682,1,0,56,0,-56
1683,1,0,21,0,-21
1684,0,0,41,0,-41
1685,1,0,101,0,-101
1686,0,0,68,0,-68
1687,1,0,61,0,-61
1688,0,0,17,0,-17
1689,1,1,189,1558,1369
1690,1,1,408,1399,991
1691,0,0,31,0,-31
1692,0,0,1,0,-1
1693,0,0,69,0,-69
1694,0,0,75,0,-75
1695,0,0,29,0,-29
1696,0,0,57,0,-57
1697,1,1,2331,1681,-650
1698,1,1,1724,1363,-361
1699,0,0,58,0,-58
1700,1,0,12,0,-12
1701,1,0,143,0,-143
1702,0,0,59,0,-59
1703,1,0,61,0,-61
1704,0,0,41,0,-41
1705,1,0,6,0,-6
1706,1,1,117,1880,1763
1707,0,0,21,0,-21
1708,1,1,650,2140,1490
1709,1,1,1006,3320,2314
1710,1,0,13,0,-13
1711,0,0,209,0,-209
1712,0,0,5,0,-5
1713,1,1,647,1396,749
1714,1,0,31,0,-31
1715,0,0,79,0,-79
1716,0,0,7,0,-7
1717,0,0,4,0,-4
1718,0,0,5,0,-5
1719,1,0,21,0,-21
1720,0,0,82,0,-82
1721,0,0,45,0,-45
1722,1,0,19,0,-19
1723,1,1,339,1539,1200
1724,1,0,75,0,-75
1725,0,0,18,0,-18
1726,1,1,550,1306,756
1727,0,0,16,0,-16
1728,1,1,156,1697,1541
1729,1,0,44,0,-44
1730,1,0,9,0,-9
1731,1,0,13,0,-13
1732,1,0,0,0,0
1733,0,0,3,0,-3
1734,1,1,431,1343,912
1735,1,0,38,0,-38
1736,0,0,56,0,-56
1737,1,0,2,0,-2
1738,0,0,132,0,-132
1739,1,0,20,0,-20
1740,1,1,392,1558,1166
1741,0,0,26,0,-26
1742,0,0,49,0,-49
1743,1,0,45,0,-45
1744,0,0,167,0,-167
1745,1,0,3,0,-3
1746,1,0,33,0,-33
1747,0,0,40,0,-40
1748,0,0,20,0,-20
1749,1,1,162,2281,2119
1750,0,0,16,0,-16
1751,1,1,154,1411,1257
1752,1,1,406,1979,1573
1753,1,1,409,2264,1855
1754,0,0,41,0,-41
1755,1,0,13,0,-13
1756,1,1,358,1489,1131
1757,1,0,9,0,-9
1758,1,1,524,1395,871
1759,0,0,14,0,-14
1760,1,1,590,1398,808
1761,0,0,66,0,-66
1762,1,1,311,1976,1665
1763,0,0,69,0,-69
1764,0,0,23,0,-23
1765,0,0,85,0,-85
1766,1,1,1101,1442,341
1767,0,0,49,0,-49
1768,1,0,8,0,-8
1769,0,0,3,0,-3
1770,0,0,43,0,-43
1771,1,0,71,0,-71
1772,1,1,240,1505,1265
1773,1,0,68,0,-68
1774,1,1,610,1312,702
1775,1,1,613,1314,701
1776,0,0,5,0,-5
1777,1,0,24,0,-24
1778,1,1,364,1275,911
1779,0,0,32,0,-32
1780,0,0,41,0,-41
1781,0,0,37,0,-37
1782,0,0,51,0,-51
1783,0,0,23,0,-23
1784,1,1,424,1388,964
1785,1,1,330,1535,1205
1786,0,0,32,0,-32
1787,0,0,87,0,-87
1788,1,0,1,0,-1
1789,1,0,84,0,-84
1790,1,1,983,1893,910
1791,0,0,38,0,-38
1792,0,0,162,0,-162
1793,1,0,73,0,-73
1794,1,1,340,1407,1067
1795,1,0,30,0,-30
1796,1,1,359,1561,1202
1797,1,0,178,0,-178
1798,0,0,14,0,-14
1799,1,1,1233,1343,110
1800,0,0,13,0,-13
1801,1,0,12,0,-12
1802,1,0,50,0,-50
1803,1,0,58,0,-58
1804,1,0,83,0,-83
1805,1,1,422,1529,1107
1806,1,0,9,0,-9
1807,0,0,76,0,-76
1808,0,0,277,0,-277
1809,1,1,420,1600,1180
1810,1,0,36,0,-36
1811,0,0,75,0,-75
1812,0,0,19,0,-19
1813,1,0,53,0,-53
1814,1,1,100,1398,1298
1815,0,0,39,0,-39
1816,0,0,43,0,-43
1817,1,1,181,1325,1144
1818,1,0,19,0,-19
1819,1,0,32,0,-32
1820,1,0,50,0,-50
1821,1,1,387,1556,1169
1822,0,0,21,0,-21
1823,0,0,2,0,-2
1824,1,1,207,1387,1180
1825,0,0,129,0,-129
1826,0,0,84,0,-84
1827,0,0,43,0,-43
1828,0,0,46,0,-46
1829,1,0,49,0,-49
1830,1,0,0,0,0
1831,0,0,53,0,-53
1832,0,0,299,0,-299
1833,0,0,87,0,-87
1834,1,1,324,1837,1513
1835,1,1,473,1335,862
1836,0,0,122,0,-122
1837,1,1,163,1612,1449
1838,1,1,167,1397,1230
1839,0,0,23,0,-23
1840,1,0,40,0,-40
1841,1,0,40,0,-40
1842,0,0,20,0,-20
1843,1,1,142,1771,1629
1844,0,0,0,0,0
1845,0,0,5,0,-5
1846,1,1,279,1251,972
1847,1,0,123,0,-123
1848,0,0,0,0,0
1849,0,0,66,0,-66
1850,0,0,5,0,-5
1851,0,0,28,0,-28
1852,1,1,1707,1276,-431
1853,1,1,95,1467,1372
1854,1,1,191,1243,1052
1855,0,0,4,0,-4
1856,1,1,1043,1298,255
1857,1,1,203,2033,1830
1858,1,1,203,1313,1110
1859,1,1,774,1716,942
1860,0,0,38,0,-38
1861,0,0,24,0,-24
1862,0,0,10,0,-10
1863,0,0,20,0,-20
1864,0,0,44,0,-44
1865,0,0,15,0,-15
1866,0,0,62,0,-62
1867,0,0,25,0,-25
1868,1,1,208,1370,1162
1869,0,0,1,0,-1
1870,1,0,6,0,-6
1871,1,1,850,1247,397
1872,1,0,43,0,-43
1873,0,0,98,0,-98
1874,1,0,49,0,-49
1875,1,1,89,2613,2524
1876,1,1,669,1690,1021
1877,0,0,117,0,-117
1878,1,0,4,0,-4
1879,1,1,100,1375,1275
1880,1,0,26,0,-26
1881,0,0,3,0,-3
1882,0,0,26,0,-26
1883,1,0,75,0,-75
1884,1,1,1269,1283,14
1885,1,1,432,1506,1074
1886,1,0,7,0,-7
1887,1,1,110,1462,1352
1888,1,1,990,3314,2324
1889,1,0,78,0,-78
1890,1,1,135,1315,1180
1891,1,0,9,0,-9
1892,1,1,249,2043,1794
1893,1,0,7,0,-7
1894,0,0,50,0,-50
1895,1,1,177,1776,1599
1896,1,0,3,0,-3
1897,0,0,21,0,-21
1898,0,0,5,0,-5
1899,1,1,274,1315,1041
1900,0,0,7,0,-7
1901,1,0,215,0,-215
1902,1,1,1217,1675,458
1903,1,1,2063,1763,-300
1904,1,1,293,1890,1597
1905,1,0,48,0,-48
1906,0,0,71,0,-71
1907,1,0,19,0,-19
1908,0,0,13,0,-13
1909,1,1,923,1405,482
1910,1,1,420,1568,1148
1911,1,1,165,1694,1529
1912,1,1,485,1321,836
1913,1,1,551,3582,3031
1914,1,1,624,1352,728
1915,1,1,385,1902,1517
1916,1,1,3062,1446,-1616
1917,0,0,58,0,-58
1918,0,0,56,0,-56
1919,1,0,44,0,-44
1920,0,0,25,0,-25
1921,1,1,1612,1661,49
1922,1,0,10,0,-10
1923,1,1,181,1887,1706
1924,0,0,42,0,-42
1925,1,0,51,0,-51
1926,1,0,8,0,-8
1927,0,0,2,0,-2
1928,1,0,45,0,-45
1929,1,0,100,0,-100
1930,1,1,98,1917,1819
1931,1,0,15,0,-15
1932,1,1,157,1356,1199
1933,1,1,1253,1519,266
1934,0,0,206,0,-206
1935,1,0,15,0,-15
1936,0,0,3,0,-3
1937,0,0,20,0,-20
1938,1,0,64,0,-64
1939,1,0,16,0,-16
1940,1,0,91,0,-91
1941,0,0,15,0,-15
1942,1,0,15,0,-15
1943,1,1,693,1304,611
1944,1,0,21,0,-21
1945,1,0,40,0,-40
1946,0,0,101,0,-101
1947,1,0,140,0,-140
1948,1,0,53,0,-53
1949,1,0,7,0,-7
1950,0,0,97,0,-97
1951,0,0,70,0,-70
1952,0,0,14,0,-14
1953,1,1,1134,1563,429
1954,1,0,9,0,-9
1955,1,0,62,0,-62
1956,0,0,97,0,-97
1957,1,1,1769,1237,-532
1958,1,1,239,1821,1582
1959,1,0,15,0,-15
1960,0,0,32,0,-32
1961,1,1,294,2272,1978
1962,0,0,125,0,-125
1963,1,1,426,1485,1059
1964,0,0,102,0,-102
1965,1,1,89,1476,1387
1966,1,1,265,1606,1341
1967,1,1,127,1248,1121
1968,1,0,73,0,-73
1969,0,0,2,0,-2
1970,1,0,85,0,-85
1971,1,1,284,2358,2074
1972,0,0,0,0,0
1973,1,0,26,0,-26
1974,0,0,17,0,-17
1975,1,1,357,1769,1412
1976,1,1,682,1474,792
1977,1,0,41,0,-41
1978,0,0,8,0,-8
1979,1,1,1791,1244,-547
1980,0,0,104,0,-104
1981,0,0,206,0,-206
1982,1,0,12,0,-12
1983,1,1,310,1548,1238
1984,1,0,34,0,-34
1985,0,0,0,0,0
1986,1,0,114,0,-114
1987,1,0,137,0,-137
1988,1,1,296,1928,1632
1989,1,0,14,0,-14
1990,1,0,61,0,-61
1991,0,0,70,0,-70
1992,1,0,15,0,-15
1993,0,0,37,0,-37
1994,0,0,20,0,-20
1995,0,0,0,0,0
1996,0,0,8,0,-8
1997,1,0,22,0,-22
1998,0,0,44,0,-44
1999,1,1,616,1896,1280
2000,0,0,36,0,-36
2001,1,0,21,0,-21
2002,1,0,45,0,-45
2003,1,1,451,1236,785
2004,0,0,41,0,-41
2005,1,0,96,0,-96
2006,0,0,49,0,-49
2007,0,0,13,0,-13
2008,1,0,5,0,-5
2009,1,0,16,0,-16
2010,0,0,40,0,-40
2011,0,0,37,0,-37
2012,1,1,510,1465,955
2013,0,0,49,0,-49
2014,1,1,131,1449,1318
2015,1,1,102,1536,1434
2016,1,1,603,1261,658
2017,1,1,152,1562,1410
