ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
9357,0,0,4,0,-4
9358,1,1,272,1538,1266
9359,1,0,137,0,-137
9360,0,0,73,0,-73
9361,1,1,43,1315,1272
9362,1,0,31,0,-31
9363,0,0,68,0,-68
9364,1,0,60,0,-60
9365,1,0,5,0,-5
9366,1,1,273,1517,1244
9367,1,1,159,1708,1549
9368,0,0,230,0,-230
9369,1,0,166,0,-166
9370,1,1,194,1450,1256
9371,0,0,4,0,-4
9372,1,1,482,1295,813
9373,1,1,268,1422,1154
9374,0,0,50,0,-50
9375,0,0,98,0,-98
9376,0,0,4,0,-4
9377,1,0,12,0,-12
9378,1,1,539,2269,1730
9379,1,1,155,1238,1083
9380,0,0,100,0,-100
9381,0,0,162,0,-162
9382,1,0,110,0,-110
9383,1,1,1448,1584,136
9384,1,0,36,0,-36
9385,1,1,1086,1224,138
9386,0,0,35,0,-35
9387,1,1,732,1651,919
9388,1,1,166,1352,1186
9389,1,0,23,0,-23
9390,1,1,413,1237,824
9391,1,1,107,1431,1324
9392,1,1,204,3464,3260
9393,0,0,100,0,-100
9394,0,0,71,0,-71
9395,1,0,48,0,-48
9396,1,1,1824,1459,-365
9397,1,0,42,0,-42
9398,0,0,1,0,-1
9399,0,0,23,0,-23
9400,1,0,14,0,-14
9401,1,0,12,0,-12
9402,1,0,86,0,-86
9403,1,1,154,1471,1317
9404,1,1,1520,1222,-298
9405,1,0,38,0,-38
9406,0,0,35,0,-35
9407,0,0,87,0,-87
9408,1,1,387,1302,915
9409,1,0,28,0,-28
9410,1,0,60,0,-60
9411,1,1,1188,1230,42
9412,0,0,34,0,-34
9413,1,0,19,0,-19
9414,1,0,45,0,-45
9415,1,0,40,0,-40
9416,1,0,5,0,-5
9417,1,0,35,0,-35
9418,1,0,72,0,-72
9419,0,0,4,0,-4
9420,0,0,8,0,-8
9421,1,0,2,0,-2
9422,0,0,7,0,-7
9423,1,0,19,0,-19
9424,1,1,290,1226,936
9425,1,0,68,0,-68
9426,1,1,1284,1608,324
9427,1,0,28,0,-28
9428,1,0,45,0,-45
9429,0,0,130,0,-130
9430,1,0,8,0,-8
9431,1,0,98,0,-98
9432,0,0,28,0,-28
9433,1,1,948,1319,371
9434,1,1,1489,1204,-285
9435,1,0,27,0,-27
9436,0,0,162,0,-162
9437,1,0,2,0,-2
9438,0,0,5,0,-5
9439,1,0,106,0,-106
9440,1,0,97,0,-97
9441,1,1,1924,1274,-650
9442,0,0,11,0,-11
9443,0,0,114,0,-114
9444,0,0,35,0,-35
9445,0,0,86,0,-86
9446,0,0,46,0,-46
9447,0,0,16,0,-16
9448,1,0,54,0,-54
9449,1,1,327,1314,987
9450,1,1,1518,1315,-203
9451,1,0,0,0,0
9452,0,0,148,0,-148
9453,1,0,3,0,-3
9454,0,0,36,0,-36
9455,0,0,14,0,-14
9456,1,1,867,1984,1117
9457,1,0,28,0,-28
9458,1,0,78,0,-78
9459,0,0,3,0,-3
9460,1,1,175,2125,1950
9461,0,0,225,0,-225
9462,0,0,154,0,-154
9463,1,1,269,1216,947
9464,1,0,19,0,-19
9465,0,0,0,0,0
9466,0,0,37,0,-37
9467,1,0,4,0,-4
9468,1,0,13,0,-13
9469,0,0,14,0,-14
9470,0,0,85,0,-85
9471,0,0,28,0,-28
9472,0,0,188,0,-188
9473,1,1,59,1796,1737
9474,1,1,2766,1249,-1517
9475,0,0,60,0,-60
9476,1,1,26,1253,1227
9477,0,0,94,0,-94
9478,0,0,182,0,-182
9479,0,0,75,0,-75
9480,0,0,7,0,-7
9481,0,0,26,0,-26
9482,0,0,20,0,-20
9483,1,1,392,1232,840
9484,1,1,221,1218,997
9485,1,0,36,0,-36
9486,1,1,66,2279,2213
9487,1,1,1345,1591,246
9488,1,1,913,1226,313
9489,0,0,34,0,-34
9490,1,1,809,1418,609
9491,0,0,19,0,-19
9492,0,0,24,0,-24
9493,1,0,39,0,-39
9494,1,0,149,0,-149
9495,0,0,39,0,-39
9496,1,1,594,1206,612
9497,1,1,694,2707,2013
9498,1,1,154,1403,1249
9499,0,0,16,0,-16
9500,1,0,52,0,-52
9501,0,0,12,0,-12
9502,0,0,36,0,-36
9503,1,1,281,1727,1446
9504,1,0,37,0,-37
9505,0,0,14,0,-14
9506,0,0,57,0,-57
9507,1,0,141,0,-141
9508,1,1,704,1214,510
9509,0,0,13,0,-13
9510,0,0,50,0,-50
9511,1,1,530,2039,1509
9512,0,0,34,0,-34
9513,1,0,3,0,-3
9514,0,0,52,0,-52
9515,0,0,11,0,-11
9516,1,1,485,1321,836
9517,0,0,91,0,-91
9518,0,0,8,0,-8
9519,1,0,89,0,-89
9520,0,0,0,0,0
9521,1,1,170,1359,1189
9522,1,0,2,0,-2
9523,0,0,82,0,-82
9524,1,1,225,1720,1495
9525,0,0,7,0,-7
9526,1,0,18,0,-18
9527,1,0,30,0,-30
9528,1,1,71,1232,1161
9529,1,1,1104,1381,277
9530,1,1,1619,1272,-347
9531,1,1,176,1486,1310
9532,0,0,89,0,-89
9533,0,0,5,0,-5
9534,1,0,1,0,-1
9535,1,0,165,0,-165
9536,0,0,8,0,-8
9537,0,0,45,0,-45
9538,1,0,161,0,-161
9539,1,0,0,0,0
9540,0,0,61,0,-61
9541,1,1,569,1306,737
9542,0,0,71,0,-71
9543,1,1,109,1731,1622
9544,1,0,74,0,-74
9545,1,0,22,0,-22
9546,1,1,2017,2311,294
9547,1,1,67,1339,1272
9548,1,1,1174,1355,181
9549,1,1,182,1250,1068
9550,1,0,16,0,-16
9551,0,0,11,0,-11
9552,1,1,314,1219,905
9553,0,0,4,0,-4
9554,0,0,1,0,-1
9555,1,0,159,0,-159
9556,0,0,59,0,-59
9557,1,0,61,0,-61
9558,0,0,11,0,-11
9559,1,1,512,3492,2980
9560,0,0,197,0,-197
9561,1,1,1399,1234,-165
9562,1,1,69,1388,1319
9563,0,0,107,0,-107
9564,0,0,22,0,-22
9565,1,0,42,0,-42
9566,0,0,60,0,-60
9567,1,1,232,1472,1240
9568,0,0,119,0,-119
9569,0,0,77,0,-77
9570,0,0,18,0,-18
9571,0,0,63,0,-63
9572,1,1,643,1568,925
9573,1,1,181,1221,1040
9574,0,0,3,0,-3
9575,0,0,56,0,-56
9576,0,0,75,0,-75
9577,1,1,796,2889,2093
9578,0,0,16,0,-16
9579,0,0,32,0,-32
9580,0,0,107,0,-107
9581,1,0,52,0,-52
9582,0,0,9,0,-9
9583,1,1,241,1231,990
9584,0,0,3,0,-3
9585,1,0,192,0,-192
9586,1,1,104,1263,1159
9587,1,1,1386,1934,548
9588,1,1,518,1793,1275
9589,0,0,11,0,-11
9590,1,0,1,0,-1
9591,0,0,58,0,-58
9592,0,0,19,0,-19
9593,1,1,1596,1686,90
9594,1,0,19,0,-19
9595,0,0,32,0,-32
9596,0,0,22,0,-22
9597,1,1,432,1581,1149
9598,1,0,9,0,-9
9599,1,1,55,1681,1626
9600,0,0,73,0,-73
9601,0,0,111,0,-111
9602,1,1,436,2062,1626
9603,0,0,32,0,-32
9604,1,1,110,1707,1597
9605,0,0,34,0,-34
9606,0,0,70,0,-70
9607,0,0,15,0,-15
9608,0,0,18,0,-18
9609,0,0,113,0,-113
9610,1,0,38,0,-38
9611,0,0,134,0,-134
9612,0,0,30,0,-30
9613,1,0,64,0,-64
9614,1,1,387,1655,1268
9615,0,0,130,0,-130
9616,1,0,24,0,-24
9617,1,1,74,1627,1553
9618,0,0,2,0,-2
9619,0,0,40,0,-40
9620,0,0,5,0,-5
9621,0,0,5,0,-5
9622,1,0,58,0,-58
9623,1,0,41,0,-41
9624,0,0,108,0,-108
9625,1,1,101,1574,1473
9626,0,0,41,0,-41
9627,1,0,111,0,-111
9628,0,0,281,0,-281
9629,1,1,1145,1632,487
9630,0,0,25,0,-25
9631,1,0,63,0,-63
9632,1,1,365,1444,1079
9633,1,1,634,1204,570
9634,1,0,8,0,-8
9635,1,0,211,0,-211
9636,0,0,67,0,-67
9637,1,1,923,1340,417
9638,1,1,159,1669,1510
9639,1,1,678,1200,522
9640,1,0,92,0,-92
9641,1,1,597,1486,889
9642,1,0,38,0,-38
9643,0,0,75,0,-75
9644,1,0,21,0,-21
9645,1,0,5,0,-5
9646,0,0,79,0,-79
9647,1,0,28,0,-28
9648,0,0,83,0,-83
9649,1,0,77,0,-77
9650,1,0,89,0,-89
9651,1,0,40,0,-40
9652,0,0,3,0,-3
9653,1,1,213,1275,1062
9654,0,0,30,0,-30
9655,1,0,3,0,-3
9656,1,1,411,1200,789
9657,1,1,1058,1297,239
9658,1,1,694,1298,604
9659,0,0,9,0,-9
9660,1,1,738,1907,1169
9661,0,0,40,0,-40
9662,1,1,312,1543,1231
9663,0,0,12,0,-12
9664,0,0,33,0,-33
9665,1,0,126,0,-126
9666,0,0,18,0,-18
9667,0,0,110,0,-110
9668,0,0,61,0,-61
9669,1,0,39,0,-39
9670,1,1,872,3025,2153
9671,1,1,502,2114,1612
9672,0,0,8,0,-8
9673,1,0,45,0,-45
9674,0,0,8,0,-8
9675,1,1,123,1240,1117
9676,0,0,51,0,-51
9677,0,0,91,0,-91
9678,1,0,24,0,-24
9679,0,0,15,0,-15
9680,0,0,63,0,-63
9681,1,0,6,0,-6
9682,0,0,75,0,-75
9683,1,1,796,1276,480
9684,1,0,18,0,-18
9685,1,1,430,1387,957
9686,1,1,602,1629,1027
9687,1,1,693,1318,625
9688,1,0,149,0,-149
9689,0,0,0,0,0
9690,0,0,70,0,-70
9691,1,0,112,0,-112
9692,0,0,24,0,-24
9693,1,1,208,1486,1278
9694,1,1,330,1611,1281
9695,1,1,1158,1778,620
9696,1,1,291,1432,1141
9697,1,0,58,0,-58
9698,0,0,59,0,-59
9699,1,1,249,1486,1237
9700,0,0,52,0,-52
9701,0,0,53,0,-53
9702,0,0,119,0,-119
9703,0,0,1,0,-1
9704,1,1,162,1940,1778
9705,1,0,159,0,-159
9706,0,0,2,0,-2
9707,1,1,508,1268,760
9708,0,0,6,0,-6
9709,1,0,13,0,-13
9710,1,1,619,1617,998
9711,1,0,61,0,-61
9712,1,1,409,1527,1118
9713,1,1,109,1370,1261
9714,0,0,12,0,-12
9715,1,1,115,1396,1281
9716,0,0,13,0,-13
9717,1,0,41,0,-41
9718,1,1,961,1219,258
9719,0,0,159,0,-159
9720,0,0,38,0,-38
9721,1,1,515,1638,1123
9722,0,0,112,0,-112
9723,0,0,22,0,-22
9724,1,0,1,0,-1
9725,1,1,136,1330,1194
9726,0,0,17,0,-17
9727,0,0,59,0,-59
9728,1,1,58,1570,1512
9729,0,0,111,0,-111
9730,1,0,21,0,-21
9731,1,0,137,0,-137
9732,0,0,27,0,-27
9733,1,0,32,0,-32
9734,1,1,202,1350,1148
9735,0,0,6,0,-6
9736,1,1,181,1377,1196
9737,0,0,68,0,-68
9738,1,0,6,0,-6
9739,0,0,233,0,-233
9740,0,0,70,0,-70
9741,0,0,20,0,-20
9742,1,0,1,0,-1
9743,0,0,6,0,-6
9744,1,0,23,0,-23
9745,1,0,12,0,-12
9746,0,0,117,0,-117
9747,0,0,72,0,-72
9748,1,0,103,0,-103
9749,0,0,44,0,-44
9750,1,0,15,0,-15
9751,1,1,551,1319,768
9752,0,0,35,0,-35
9753,0,0,92,0,-92
9754,0,0,31,0,-31
9755,0,0,2,0,-2
9756,1,1,118,1621,1503
9757,0,0,24,0,-24
9758,1,1,743,1548,805
9759,0,0,186,0,-186
9760,1,1,599,1607,1008
9761,0,0,6,0,-6
9762,1,0,70,0,-70
9763,1,1,809,1396,587
9764,0,0,3,0,-3
9765,0,0,30,0,-30
9766,1,1,164,1418,1254
9767,1,1,495,1341,846
9768,0,0,121,0,-121
9769,1,0,47,0,-47
9770,0,0,20,0,-20
9771,0,0,8,0,-8
9772,1,0,17,0,-17
9773,1,0,6,0,-6
9774,1,0,31,0,-31
9775,1,1,172,1231,1059
9776,0,0,3,0,-3
9777,0,0,68,0,-68
9778,1,0,16,0,-16
9779,1,1,750,1217,467
9780,1,0,63,0,-63
9781,1,0,32,0,-32
9782,0,0,25,0,-25
9783,1,0,52,0,-52
9784,1,0,44,0,-44
9785,1,1,216,1552,1336
9786,1,1,534,2468,1934
9787,1,1,488,1825,1337
9788,0,0,13,0,-13
9789,0,0,146,0,-146
9790,1,1,646,1614,968
9791,1,1,246,1331,1085
9792,1,0,8,0,-8
9793,1,0,0,0,0
9794,1,0,34,0,-34
9795,1,1,137,4202,4065
9796,0,0,16,0,-16
9797,1,0,26,0,-26
9798,1,0,47,0,-47
9799,0,0,190,0,-190
9800,1,0,20,0,-20
9801,1,1,1843,1338,-505
9802,1,0,227,0,-227
9803,1,1,307,1360,1053
9804,0,0,70,0,-70
9805,1,1,851,1289,438
9806,1,1,293,1462,1169
9807,1,0,53,0,-53
9808,1,0,39,0,-39
9809,1,1,104,1406,1302
9810,1,0,26,0,-26
9811,1,1,249,1271,1022
9812,1,1,357,2729,2372
9813,0,0,41,0,-41
9814,0,0,37,0,-37
9815,1,1,419,1711,1292
9816,1,1,295,1201,906
9817,0,0,28,0,-28
9818,1,1,214,1541,1327
9819,1,0,41,0,-41
9820,0,0,37,0,-37
9821,0,0,269,0,-269
9822,1,0,50,0,-50
9823,1,0,96,0,-96
9824,0,0,52,0,-52
9825,1,1,481,2282,1801
9826,0,0,212,0,-212
9827,1,1,218,1341,1123
9828,1,1,1334,1573,239
9829,0,0,55,0,-55
9830,1,1,261,1717,1456
9831,1,0,4,0,-4
9832,1,0,8,0,-8
9833,1,1,204,2127,1923
9834,1,1,276,1267,991
9835,0,0,21,0,-21
9836,1,0,131,0,-131
9837,0,0,46,0,-46
9838,1,0,49,0,-49
9839,1,1,154,1230,1076
9840,0,0,35,0,-35
9841,0,0,6,0,-6
9842,0,0,33,0,-33
9843,1,0,76,0,-76
9844,1,0,139,0,-139
9845,1,0,67,0,-67
9846,1,0,102,0,-102
9847,1,1,26,1851,1825
9848,0,0,1,0,-1
9849,0,0,54,0,-54
9850,0,0,36,0,-36
9851,0,0,183,0,-183
9852,0,0,71,0,-71
9853,1,1,1014,1347,333
9854,0,0,16,0,-16
9855,0,0,19,0,-19
9856,1,1,414,3277,2863
9857,0,0,47,0,-47
9858,1,1,455,1288,833
9859,1,0,137,0,-137
9860,1,1,986,1711,725
9861,1,1,55,1377,1322
9862,1,0,1,0,-1
9863,1,1,75,1224,1149
9864,1,0,4,0,-4
9865,1,1,510,1711,1201
9866,1,0,35,0,-35
9867,1,1,565,1605,1040
9868,1,0,0,0,0
9869,1,1,857,1859,1002
9870,1,0,14,0,-14
9871,1,0,70,0,-70
9872,1,1,163,1421,1258
9873,0,0,13,0,-13
9874,0,0,53,0,-53
9875,1,0,37,0,-37
9876,1,0,35,0,-35
9877,1,0,59,0,-59
9878,0,0,25,0,-25
9879,1,1,228,1621,1393
9880,1,0,187,0,-187
9881,1,0,17,0,-17
9882,1,0,9,0,-9
9883,1,0,108,0,-108
9884,1,1,579,1384,805
9885,1,1,293,1431,1138
9886,1,0,74,0,-74
9887,0,0,3,0,-3
9888,1,0,55,0,-55
9889,0,0,9,0,-9
9890,0,0,19,0,-19
9891,0,0,30,0,-30
9892,0,0,16,0,-16
9893,1,0,88,0,-88
9894,0,0,53,0,-53
9895,1,0,12,0,-12
9896,1,0,27,0,-27
9897,1,0,85,0,-85
9898,0,0,10,0,-10
9899,1,1,597,1340,743
9900,1,1,197,1330,1133
9901,0,0,73,0,-73
9902,0,0,26,0,-26
9903,0,0,67,0,-67
9904,0,0,41,0,-41
9905,0,0,7,0,-7
9906,1,0,10,0,-10
9907,0,0,38,0,-38
9908,1,0,14,0,-14
9909,0,0,3,0,-3
9910,1,1,2200,1639,-561
9911,1,0,5,0,-5
9912,1,1,612,1238,626
9913,0,0,114,0,-114
9914,0,0,73,0,-73
9915,0,0,8,0,-8
9916,0,0,352,0,-352
9917,1,1,86,1532,1446
9918,1,0,75,0,-75
9919,1,1,97,1705,1608
9920,1,1,86,1562,1476
9921,1,0,1,0,-1
9922,1,0,90,0,-90
9923,0,0,56,0,-56
9924,1,0,113,0,-113
9925,0,0,16,0,-16
9926,0,0,66,0,-66
9927,1,0,45,0,-45
9928,0,0,13,0,-13
9929,1,0,7,0,-7
9930,1,1,481,1200,719
9931,1,0,10,0,-10
9932,1,1,772,1295,523
9933,0,0,59,0,-59
9934,1,1,385,1281,896
9935,1,1,37,1659,1622
9936,0,0,0,0,0
9937,0,0,1,0,-1
9938,0,0,55,0,-55
9939,1,1,145,1237,1092
9940,0,0,81,0,-81
9941,1,0,73,0,-73
9942,1,0,11,0,-11
9943,1,0,43,0,-43
9944,0,0,0,0,0
9945,1,0,46,0,-46
9946,1,0,20,0,-20
9947,1,1,1590,1366,-224
9948,0,0,32,0,-32
9949,1,0,25,0,-25
9950,1,1,125,1475,1350
9951,1,1,310,1419,1109
9952,0,0,32,0,-32
9953,1,1,417,1319,902
9954,0,0,54,0,-54
9955,0,0,47,0,-47
9956,1,1,1908,1262,-646
9957,1,0,102,0,-102
9958,1,0,4,0,-4
9959,1,1,612,1661,1049
9960,1,1,1108,2197,1089
9961,0,0,32,0,-32
9962,0,0,80,0,-80
9963,1,0,98,0,-98
9964,1,1,351,1457,1106
9965,1,0,58,0,-58
9966,1,0,12,0,-12
9967,1,0,52,0,-52
9968,0,0,9,0,-9
9969,1,1,1066,1341,275
9970,0,0,26,0,-26
9971,1,1,597,1590,993
9972,0,0,148,0,-148
9973,0,0,9,0,-9
9974,1,1,83,1300,1217
9975,0,0,89,0,-89
9976,1,0,2,0,-2
9977,1,0,180,0,-180
9978,1,0,21,0,-21
9979,0,0,46,0,-46
9980,1,0,11,0,-11
9981,1,0,7,0,-7
9982,1,1,51,1217,1166
9983,0,0,24,0,-24
9984,1,0,23,0,-23
9985,0,0,56,0,-56
9986,1,1,21,1277,1256
9987,0,0,214,0,-214
9988,1,1,285,1259,974
9989,1,0,47,0,-47
9990,1,1,519,2559,2040
9991,0,0,37,0,-37
9992,1,0,28,0,-28
9993,1,0,34,0,-34
9994,0,0,22,0,-22
9995,1,1,340,1260,920
9996,0,0,62,0,-62
9997,1,0,40,0,-40
9998,0,0,28,0,-28
9999,0,0,82,0,-82
10000,1,0,45,0,-45
10001,1,1,964,2134,1170
10002,1,0,48,0,-48
10003,0,0,61,0,-61
10004,1,1,27,1283,1256
10005,1,0,25,0,-25
10006,1,0,92,0,-92
10007,1,1,187,1819,1632
10008,1,0,21,0,-21
10009,0,0,13,0,-13
10010,1,1,227,1363,1136
10011,1,1,1106,2828,1722
10012,1,0,7,0,-7
10013,1,1,207,1309,1102
10014,0,0,53,0,-53
10015,1,1,1803,1267,-536
10016,1,1,288,1375,1087
10017,0,0,141,0,-141
10018,0,0,46,0,-46
10019,0,0,7,0,-7
10020,1,0,106,0,-106
10021,1,0,72,0,-72
10022,1,1,344,1273,929
10023,0,0,4,0,-4
10024,0,0,26,0,-26
10025,0,0,10,0,-10
10026,1,1,347,1204,857
10027,1,0,10,0,-10
10028,1,1,548,1533,985
10029,1,0,137,0,-137
10030,0,0,28,0,-28
10031,1,0,83,0,-83
10032,1,0,31,0,-31
10033,1,1,361,1471,1110
10034,0,0,301,0,-301
10035,1,1,658,1463,805
10036,1,0,46,0,-46
10037,1,0,55,0,-55
10038,1,1,375,1451,1076
10039,1,0,64,0,-64
10040,0,0,10,0,-10
10041,1,1,1508,1384,-124
10042,1,0,188,0,-188
10043,0,0,65,0,-65
10044,0,0,37,0,-37
10045,0,0,24,0,-24
10046,1,1,728,1429,701
10047,1,1,202,1381,1179
10048,1,1,1121,2163,1042
10049,1,0,102,0,-102
10050,1,0,67,0,-67
10051,1,1,419,1304,885
10052,1,1,655,1203,548
10053,1,1,511,1359,848
10054,1,0,16,0,-16
10055,1,0,23,0,-23
10056,1,0,0,0,0
10057,1,1,1104,1967,863
10058,0,0,1,0,-1
10059,0,0,5,0,-5
10060,0,0,24,0,-24
10061,1,1,200,1760,1560
10062,1,1,478,1260,782
10063,1,0,27,0,-27
10064,1,0,0,0,0
10065,0,0,19,0,-19
10066,1,0,99,0,-99
10067,1,1,1530,1231,-299
10068,1,0,25,0,-25
10069,0,0,5,0,-5
10070,1,1,34,1285,1251
10071,0,0,16,0,-16
10072,1,1,121,1285,1164
10073,1,1,787,1309,522
10074,1,0,42,0,-42
10075,1,1,325,1484,1159
10076,0,0,2,0,-2
10077,1,0,58,0,-58
10078,0,0,25,0,-25
10079,1,0,22,0,-22
10080,1,0,6,0,-6
10081,1,1,805,1672,867
10082,0,0,14,0,-14
10083,1,1,247,1497,1250
10084,1,1,1562,1401,-161
10085,0,0,13,0,-13
10086,1,1,409,1461,1052
10087,0,0,81,0,-81
10088,1,0,25,0,-25
10089,0,0,85,0,-85
10090,1,1,34,2027,1993
10091,0,0,23,0,-23
10092,1,0,19,0,-19
10093,1,1,672,1331,659
10094,0,0,19,0,-19
10095,1,1,419,1342,923
10096,1,1,796,1465,669
10097,1,0,124,0,-124
10098,0,0,53,0,-53
10099,0,0,53,0,-53
10100,0,0,8,0,-8
10101,1,0,23,0,-23
10102,1,1,1759,1239,-520
10103,0,0,13,0,-13
10104,0,0,18,0,-18
10105,0,0,71,0,-71
10106,0,0,59,0,-59
10107,0,0,38,0,-38
10108,0,0,72,0,-72
10109,1,0,6,0,-6
10110,1,0,12,0,-12
10111,0,0,104,0,-104
10112,1,1,442,1813,1371
10113,1,0,0,0,0
10114,1,1,87,1404,1317
10115,0,0,151,0,-151
10116,1,1,117,1449,1332
10117,0,0,52,0,-52
10118,1,0,19,0,-19
10119,1,0,33,0,-33
10120,1,1,198,1937,1739
10121,0,0,61,0,-61
10122,1,0,13,0,-13
10123,0,0,64,0,-64
10124,0,0,33,0,-33
10125,0,0,132,0,-132
10126,1,0,38,0,-38
10127,1,1,190,1245,1055
10128,0,0,18,0,-18
10129,1,0,4,0,-4
10130,1,1,127,1735,1608
10131,0,0,212,0,-212
10132,1,0,48,0,-48
10133,1,1,243,1327,1084
10134,1,1,705,1208,503
10135,0,0,1,0,-1
10136,1,1,1041,1893,852
10137,0,0,48,0,-48
10138,1,1,702,1605,903
10139,0,0,58,0,-58
10140,1,1,334,1616,1282
10141,0,0,111,0,-111
10142,1,0,29,0,-29
10143,1,0,4,0,-4
10144,1,0,9,0,-9
10145,1,1,63,1232,1169
10146,0,0,33,0,-33
10147,1,1,82,1549,1467
10148,0,0,35,0,-35
10149,0,0,22,0,-22
10150,1,0,37,0,-37
10151,0,0,11,0,-11
10152,1,1,2004,1599,-405
10153,1,1,691,1324,633
10154,1,1,894,1657,763
10155,1,0,8,0,-8
10156,0,0,17,0,-17
10157,0,0,0,0,0
10158,1,1,158,1622,1464
10159,0,0,48,0,-48
10160,1,0,131,0,-131
10161,1,1,211,1333,1122
10162,1,0,76,0,-76
10163,1,0,10,0,-10
10164,1,1,139,1463,1324
10165,1,0,2,0,-2
10166,0,0,80,0,-80
10167,1,0,15,0,-15
10168,1,0,52,0,-52
10169,1,0,7,0,-7
10170,1,1,1362,1736,374
10171,0,0,73,0,-73
10172,1,0,140,0,-140
10173,1,1,723,1202,479
10174,0,0,9,0,-9
10175,1,0,22,0,-22
10176,1,0,59,0,-59
10177,0,0,10,0,-10
10178,1,0,111,0,-111
10179,0,0,41,0,-41
10180,0,0,33,0,-33
10181,1,0,19,0,-19
10182,1,1,283,1268,985
10183,0,0,18,0,-18
10184,1,1,201,1463,1262
10185,0,0,134,0,-134
10186,0,0,10,0,-10
10187,1,0,37,0,-37
10188,1,1,416,1276,860
10189,1,0,24,0,-24
10190,1,1,577,2125,1548
10191,0,0,24,0,-24
10192,0,0,158,0,-158
10193,0,0,0,0,0
10194,1,1,209,1385,1176
10195,1,1,3736,1361,-2375
10196,1,0,2,0,-2
10197,1,1,515,1714,1199
10198,0,0,47,0,-47
10199,1,0,60,0,-60
10200,1,0,42,0,-42
10201,1,0,12,0,-12
10202,1,0,4,0,-4
10203,1,1,1409,1710,301
10204,0,0,33,0,-33
10205,0,0,161,0,-161
10206,1,0,20,0,-20
10207,1,1,1403,2663,1260
10208,0,0,35,0,-35
10209,1,1,767,1240,473
10210,1,0,27,0,-27
10211,1,0,7,0,-7
10212,1,1,204,1337,1133
10213,0,0,38,0,-38
10214,1,0,6,0,-6
10215,0,0,11,0,-11
10216,1,0,24,0,-24
10217,0,0,87,0,-87
10218,1,0,3,0,-3
10219,0,0,81,0,-81
10220,0,0,25,0,-25
10221,1,0,32,0,-32
10222,1,1,1320,1386,66
10223,0,0,79,0,-79
10224,0,0,26,0,-26
10225,1,0,47,0,-47
10226,1,0,11,0,-11
10227,0,0,7,0,-7
10228,0,0,58,0,-58
10229,0,0,22,0,-22
10230,1,0,109,0,-109
10231,0,0,47,0,-47
10232,0,0,91,0,-91
10233,0,0,3,0,-3
10234,1,1,65,2425,2360
10235,1,1,1080,1977,897
10236,0,0,15,0,-15
10237,1,0,14,0,-14
10238,0,0,14,0,-14
10239,0,0,1,0,-1
10240,1,1,189,1319,1130
10241,1,0,82,0,-82
10242,1,1,389,1479,1090
10243,0,0,87,0,-87
10244,1,0,38,0,-38
10245,0,0,7,0,-7
10246,1,0,37,0,-37
10247,1,1,93,1948,1855
10248,1,1,1005,1212,207
10249,0,0,26,0,-26
10250,1,1,2411,1577,-834
10251,0,0,1,0,-1
10252,1,0,51,0,-51
10253,1,1,15,1590,1575
10254,1,1,449,1415,966
10255,0,0,22,0,-22
10256,1,0,9,0,-9
10257,1,1,34,2656,2622
10258,1,0,45,0,-45
10259,0,0,61,0,-61
10260,0,0,115,0,-115
10261,0,0,24,0,-24
10262,0,0,33,0,-33
10263,0,0,58,0,-58
10264,1,0,38,0,-38
10265,1,0,6,0,-6
10266,1,1,728,1287,559
10267,1,0,35,0,-35
10268,1,0,69,0,-69
10269,1,1,2148,1320,-828
10270,0,0,25,0,-25
10271,1,1,182,1266,1084
10272,1,0,9,0,-9
10273,1,0,56,0,-56
10274,0,0,43,0,-43
10275,0,0,32,0,-32
10276,0,0,1,0,-1
10277,0,0,17,0,-17
10278,0,0,35,0,-35
10279,1,0,51,0,-51
10280,1,0,99,0,-99
10281,0,0,8,0,-8
10282,1,0,1,0,-1
10283,0,0,28,0,-28
10284,1,0,15,0,-15
10285,1,1,67,1288,1221
10286,1,1,89,2569,2480
10287,1,1,330,1920,1590
10288,0,0,125,0,-125
10289,1,1,379,1312,933
10290,1,0,55,0,-55
10291,0,0,140,0,-140
10292,1,0,93,0,-93
10293,1,0,61,0,-61
10294,0,0,39,0,-39
10295,0,0,3,0,-3
10296,1,0,24,0,-24
10297,0,0,9,0,-9
10298,0,0,1,0,-1
10299,0,0,113,0,-113
10300,1,0,4,0,-4
10301,0,0,8,0,-8
10302,1,0,83,0,-83
10303,1,0,0,0,0
10304,1,1,141,1314,1173
10305,1,1,48,1232,1184
10306,0,0,4,0,-4
10307,0,0,5,0,-5
10308,0,0,29,0,-29
10309,1,0,16,0,-16
10310,1,0,46,0,-46
10311,1,1,1311,1505,194
10312,1,0,37,0,-37
10313,0,0,4,0,-4
10314,1,1,264,1709,1445
10315,1,0,14,0,-14
10316,0,0,128,0,-128
10317,0,0,25,0,-25
10318,0,0,47,0,-47
10319,1,0,39,0,-39
10320,0,0,22,0,-22
10321,1,0,9,0,-9
10322,1,1,231,1249,1018
10323,0,0,46,0,-46
10324,1,1,397,1258,861
10325,0,0,9,0,-9
10326,1,1,421,1392,971
10327,0,0,82,0,-82
10328,0,0,65,0,-65
10329,0,0,17,0,-17
10330,1,1,370,1797,1427
10331,1,1,90,1563,1473
10332,0,0,11,0,-11
10333,1,0,42,0,-42
10334,0,0,6,0,-6
10335,1,1,271,1790,1519
10336,1,0,37,0,-37
10337,0,0,58,0,-58
